country_id,region_code,region_name,name,postcode
IR,IR-HA,Hamadan,"Kahriz-e Jamal",
IR,IR-HA,Hamadan,"Kahriz-e Salim",
IR,IR-HA,Hamadan,"Kal Kabud",
IR,IR-HA,Hamadan,"Kalb Hesari",
IR,IR-HA,Hamadan,Kalilabad,
IR,IR-HA,Hamadan,"Kamak-e Sofla",
IR,IR-HA,Hamadan,"Kamar Boneh",
IR,IR-HA,Hamadan,Kamazan,
IR,IR-HA,Hamadan,"Kand Halan",
IR,IR-HA,Hamadan,"Kand Tappeh",
IR,IR-HA,Hamadan,"Kand-e Bolaghi",
IR,IR-HA,Hamadan,"Kangavar-e Kohneh",
IR,IR-HA,Hamadan,Karafs,
IR,IR-HA,Hamadan,"Kark-e Sofla",
IR,IR-HA,Hamadan,Kartilabad,
IR,IR-HA,Hamadan,Kasavand,
IR,IR-HA,Hamadan,"Kaslan Qayah",
IR,IR-HA,Hamadan,Kavanaj,
IR,IR-HA,Hamadan,Kesb,
IR,IR-HA,Hamadan,Keykaleh,
IR,IR-HA,Hamadan,"Keyni Sayeh",
IR,IR-HA,Hamadan,"Khabar Arkhi",
IR,IR-HA,Hamadan,Khaku,
IR,IR-HA,Hamadan,"Khaleq Verdi",
IR,IR-HA,Hamadan,"Khalil Kord",
IR,IR-HA,Hamadan,Kheradmand,
IR,IR-HA,Hamadan,"Kheyr Qoli",
IR,IR-HA,Hamadan,Khomeygan,
IR,IR-HA,Hamadan,"Khvajeh Hesar",
IR,IR-HA,Hamadan,"Khvajeh Hoseyni",
IR,IR-HA,Hamadan,"Khvajeh Kandi",
IR,IR-HA,Hamadan,"Khvoshab-e Sofla",
IR,IR-HA,Hamadan,Kitu,
IR,IR-HA,Hamadan,Kohnush,
IR,IR-HA,Hamadan,Kolanjan,
IR,IR-HA,Hamadan,Konjineh,
IR,IR-HA,Hamadan,"Kord Bolagh",
IR,IR-HA,Hamadan,Korzan,
IR,IR-HA,Hamadan,Kowzareh,
IR,IR-HA,Hamadan,Kuhani,
IR,IR-HA,Hamadan,"Kur Kahriz",
IR,IR-HA,Hamadan,"Kusaj Khalil",
IR,IR-HA,Hamadan,"Kutah Darreh",
IR,IR-HA,Hamadan,"Laleh Dan",
IR,IR-HA,Hamadan,Lalejin,
IR,IR-HA,Hamadan,Lamiyan,
IR,IR-HA,Hamadan,Latgah,
IR,IR-HA,Hamadan,Lavashan,
IR,IR-HA,Hamadan,"Leyli Yadegar",
IR,IR-HA,Hamadan,Luluhar,
IR,IR-HA,Hamadan,Mahanabad,
IR,IR-HA,Hamadan,Mahbar,
IR,IR-HA,Hamadan,Mahdaviyeh,
IR,IR-HA,Hamadan,Mahnian,
IR,IR-HA,Hamadan,Malayer,
IR,IR-HA,Hamadan,"Malek-e Ashtar",
IR,IR-HA,Hamadan,Malusan,
IR,IR-HA,Hamadan,Mangavi,
IR,IR-HA,Hamadan,Marvil,
IR,IR-HA,Hamadan,Maryanaj,
IR,IR-HA,Hamadan,Masjedin,
IR,IR-HA,Hamadan,Menjan,
IR,IR-HA,Hamadan,Mesinak,
IR,IR-HA,Hamadan,Meyvaleh,
IR,IR-HA,Hamadan,Mianzulan,
IR,IR-HA,Hamadan,"Mihamleh-ye Sofla",
IR,IR-HA,Hamadan,Milab,
IR,IR-HA,Hamadan,"Mirza Hesari",
IR,IR-HA,Hamadan,Mishen,
IR,IR-HA,Hamadan,Mobarakin,
IR,IR-HA,Hamadan,Mohajeran,
IR,IR-HA,Hamadan,"Mohammadabad-e Chulak",
IR,IR-HA,Hamadan,"Mohammadiyeh-e Sofla",
IR,IR-HA,Hamadan,Mohara,
IR,IR-HA,Hamadan,Mokarrabi,
IR,IR-HA,Hamadan,"Molham Darreh",
IR,IR-HA,Hamadan,"Molla Bodagh",
IR,IR-HA,Hamadan,"Monavvar Tappeh",
IR,IR-HA,Hamadan,Morghabad,
IR,IR-HA,Hamadan,Mowdaran,
IR,IR-HA,Hamadan,"Musa Bolaghi",
IR,IR-HA,Hamadan,Nahandar,
IR,IR-HA,Hamadan,Nahavand,
IR,IR-HA,Hamadan,Najafiyeh,
IR,IR-HA,Hamadan,Nakilabad,
IR,IR-HA,Hamadan,Nakin,
IR,IR-HA,Hamadan,Namileh,
IR,IR-HA,Hamadan,Nanaj,
IR,IR-HA,Hamadan,Nazul,
IR,IR-HA,Hamadan,"Negar Khatun",
IR,IR-HA,Hamadan,Negarabad,
IR,IR-HA,Hamadan,Nehenjeh,
IR,IR-HA,Hamadan,Nesar,
IR,IR-HA,Hamadan,Neshar,
IR,IR-HA,Hamadan,Niyanj,
IR,IR-HA,Hamadan,"Nosratabad-e Behraz",
IR,IR-HA,Hamadan,"Nosratabad-e Laklak",
IR,IR-HA,Hamadan,"Nurabad-e Simineh",
IR,IR-HA,Hamadan,Ojaq,
IR,IR-HA,Hamadan,Ommatlar,
IR,IR-HA,Hamadan,Oshtoran,
IR,IR-HA,Hamadan,Oshtorjin,
IR,IR-HA,Hamadan,Ovraqin,
IR,IR-HA,Hamadan,"Owrteh Qamish",
IR,IR-HA,Hamadan,Owryad,
IR,IR-HA,Hamadan,Pahnabad,
IR,IR-HA,Hamadan,"Panbeh Dar",
IR,IR-HA,Hamadan,Parluk,
IR,IR-HA,Hamadan,Parvaraq,
IR,IR-HA,Hamadan,Payandeh,
IR,IR-HA,Hamadan,Peyhan,
IR,IR-HA,Hamadan,"Pileh Jin",
IR,IR-HA,Hamadan,"Pir Anbar",
IR,IR-HA,Hamadan,"Pir Badam",
IR,IR-HA,Hamadan,"Pir Khodaverdi",
IR,IR-HA,Hamadan,"Pir Malu",
IR,IR-HA,Hamadan,"Pir Mishan",
IR,IR-HA,Hamadan,"Pir Savaran",
IR,IR-HA,Hamadan,"Pir Yusof",
IR,IR-HA,Hamadan,Piruz,
IR,IR-HA,Hamadan,Poshtjin,
IR,IR-HA,Hamadan,Qabanqoli,
IR,IR-HA,Hamadan,"Qader Khalaj",
IR,IR-HA,Hamadan,Qadimi,
IR,IR-HA,Hamadan,Qahavand,
IR,IR-HA,Hamadan,"Qajar Ab-e Sofla",
IR,IR-HA,Hamadan,"Qarah Day",
IR,IR-HA,Hamadan,"Qarah Tegini",
IR,IR-HA,Hamadan,"Qaranqu Darreh",
IR,IR-HA,Hamadan,Qasabestan,
IR,IR-HA,Hamadan,"Qasemabad-e Laklak",
IR,IR-HA,Hamadan,"Qater Owlan",
IR,IR-HA,Hamadan,Qayesh,
IR,IR-HA,Hamadan,"Qazan Qarah",
IR,IR-HA,Hamadan,"Qazi Mardan",
IR,IR-HA,Hamadan,"Qeshlaq Baba Rostam",
IR,IR-HA,Hamadan,"Qeshlaq-e Anuch",
IR,IR-HA,Hamadan,"Qeshlaq-e Deh Ful",
IR,IR-HA,Hamadan,"Qeshlaq-e Dehnow",
IR,IR-HA,Hamadan,"Qeshlaq-e Mohammadi",
IR,IR-HA,Hamadan,"Qeshlaq-e Najaf",
IR,IR-HA,Hamadan,"Qeshlaq-e Pust Shuran",
IR,IR-HA,Hamadan,"Qeshlaq-e Qobad",
IR,IR-HA,Hamadan,"Qeshlaq-e Shirazi",
IR,IR-HA,Hamadan,"Qeshlaq-e Sofla",
IR,IR-HA,Hamadan,"Qeshlaq-e Valiollah",
IR,IR-HA,Hamadan,"Qeydli Bolagh",
IR,IR-HA,Hamadan,Qilab,
IR,IR-HA,Hamadan,"Qohurd-e Sofla",
IR,IR-HA,Hamadan,"Qoli Laleh-ye Sofla",
IR,IR-HA,Hamadan,Qolqolabad,
IR,IR-HA,Hamadan,"Quch Tappeh",
IR,IR-HA,Hamadan,Qushjeh,
IR,IR-HA,Hamadan,"Rahmanabad, Malayer",
IR,IR-HA,Hamadan,Ramishan,
IR,IR-HA,Hamadan,Rastguyan,
IR,IR-HA,Hamadan,"Rasulabad-e Sofla",
IR,IR-HA,Hamadan,"Ravand-e Vosta",
IR,IR-HA,Hamadan,"Rayegan-e Sofla",
IR,IR-HA,Hamadan,Razaj,
IR,IR-HA,Hamadan,Razan,
IR,IR-HA,Hamadan,Razini,
IR,IR-HA,Hamadan,"Reza Baghi",
IR,IR-HA,Hamadan,Rezvankadeh,
IR,IR-HA,Hamadan,Rivasijan,
IR,IR-HA,Hamadan,"Robat-e Sheverin",
IR,IR-HA,Hamadan,"Rud Avar",
IR,IR-HA,Hamadan,"Rud-e Hasan-e Sofla",
IR,IR-HA,Hamadan,"Safa Riz",
IR,IR-HA,Hamadan,Sahamabad,
IR,IR-HA,Hamadan,Salehabad,
IR,IR-HA,Hamadan,Salilak,
IR,IR-HA,Hamadan,Saluk,
IR,IR-HA,Hamadan,Samen,
IR,IR-HA,Hamadan,Sanaj,
IR,IR-HA,Hamadan,Sanjuzan,
IR,IR-HA,Hamadan,"Sar Duran",
IR,IR-HA,Hamadan,"Sarab-e Tajar",
IR,IR-HA,Hamadan,Saravak,
IR,IR-HA,Hamadan,Sarayjuq,
IR,IR-HA,Hamadan,Sarijlu,
IR,IR-HA,Hamadan,Sarkan,
IR,IR-HA,Hamadan,Saziyan,
IR,IR-HA,Hamadan,"Sefid Khaneh",
IR,IR-HA,Hamadan,Segavi,
IR,IR-HA,Hamadan,Setaq,
IR,IR-HA,Hamadan,Shademaneh,
IR,IR-HA,Hamadan,Shanabad,
IR,IR-HA,Hamadan,Shanjur,
IR,IR-HA,Hamadan,"Sharifabad-e Quzan",
IR,IR-HA,Hamadan,"Sharifabad-e Tajar",
IR,IR-HA,Hamadan,Shatzal,
IR,IR-HA,Hamadan,Shavand,
IR,IR-HA,Hamadan,Sheverin,
IR,IR-HA,Hamadan,"Sheykh Jarrah",
IR,IR-HA,Hamadan,"Shilandar-e Sofla",
IR,IR-HA,Hamadan,"Shir Barat",
IR,IR-HA,Hamadan,"Shirin Su",
IR,IR-HA,Hamadan,"Shush Ab",
IR,IR-HA,Hamadan,"Siah Goleh",
IR,IR-HA,Hamadan,"Sib Dar",
IR,IR-HA,Hamadan,Silvar,
IR,IR-HA,Hamadan,"Simin-e Abaru",
IR,IR-HA,Hamadan,"Simin-e Zagheh",
IR,IR-HA,Hamadan,Siravand,
IR,IR-HA,Hamadan,Sistaneh,
IR,IR-HA,Hamadan,Solulan,
IR,IR-HA,Hamadan,"Sorkh Kand",
IR,IR-HA,Hamadan,Sulijeh,
IR,IR-HA,Hamadan,Surtajin,
IR,IR-HA,Hamadan,Sutlaq,
IR,IR-HA,Hamadan,Tafrijan,
IR,IR-HA,Hamadan,Tahunabad,
IR,IR-HA,Hamadan,"Tajar-e Samen",
IR,IR-HA,Hamadan,Takhtiabad,
IR,IR-HA,Hamadan,"Taleh Jerd-e Sofla",
IR,IR-HA,Hamadan,Tamuzan,
