country_id,region_code,region_name,name,postcode
CZ,CZ-KK,"Karlovarsky kraj",Sadov,
CZ,CZ-KK,"Karlovarsky kraj",Skalna,
CZ,CZ-KK,"Karlovarsky kraj",Sokolov,
CZ,CZ-KK,"Karlovarsky kraj",Svatava,
CZ,CZ-KK,"Karlovarsky kraj",Touzim,
CZ,CZ-KK,"Karlovarsky kraj","Velka Hledsebe",
CZ,CZ-KK,"Karlovarsky kraj",Vintirov,
CZ,CZ-KK,"Karlovarsky kraj",Zlutice,
CZ,CZ-KV,"Kraj Vysocina",Batelov,
CZ,CZ-KV,"Kraj Vysocina",Bohdalov,
CZ,CZ-KV,"Kraj Vysocina",Brtnice,
CZ,CZ-KV,"Kraj Vysocina",Budisov,
CZ,CZ-KV,"Kraj Vysocina","Bystrice nad Pernstejnem",
CZ,CZ-KV,"Kraj Vysocina",Cernovice,
CZ,CZ-KV,"Kraj Vysocina",Chotebor,
CZ,CZ-KV,"Kraj Vysocina",Dobronin,
CZ,CZ-KV,"Kraj Vysocina","Dolni Cerekev",
CZ,CZ-KV,"Kraj Vysocina","Golcuv Jenikov",
CZ,CZ-KV,"Kraj Vysocina",Habry,
CZ,CZ-KV,"Kraj Vysocina","Havlickuv Brod",
CZ,CZ-KV,"Kraj Vysocina",Heralec,
CZ,CZ-KV,"Kraj Vysocina","Horni Cerekev",
CZ,CZ-KV,"Kraj Vysocina",Hrotovice,
CZ,CZ-KV,"Kraj Vysocina",Humpolec,
CZ,CZ-KV,"Kraj Vysocina","Jaromerice nad Rokytnou",
CZ,CZ-KV,"Kraj Vysocina",Jemnice,
CZ,CZ-KV,"Kraj Vysocina",Jihlava,
CZ,CZ-KV,"Kraj Vysocina",Jimramov,
CZ,CZ-KV,"Kraj Vysocina",Kamenice,
CZ,CZ-KV,"Kraj Vysocina","Kamenice nad Lipou",
CZ,CZ-KV,"Kraj Vysocina",Knezice,
CZ,CZ-KV,"Kraj Vysocina",Krizanov,
CZ,CZ-KV,"Kraj Vysocina",Krizova,
CZ,CZ-KV,"Kraj Vysocina","Ledec nad Sazavou",
CZ,CZ-KV,"Kraj Vysocina",Lipa,
CZ,CZ-KV,"Kraj Vysocina","Luka nad Jihlavou",
CZ,CZ-KV,"Kraj Vysocina",Lukavec,
CZ,CZ-KV,"Kraj Vysocina",Merin,
CZ,CZ-KV,"Kraj Vysocina",Mohelno,
CZ,CZ-KV,"Kraj Vysocina","Moravske Budejovice",
CZ,CZ-KV,"Kraj Vysocina","Namest nad Oslavou",
CZ,CZ-KV,"Kraj Vysocina","Nova Cerekev",
CZ,CZ-KV,"Kraj Vysocina","Nove Mesto na Morave",
CZ,CZ-KV,"Kraj Vysocina","Nove Syrovice",
CZ,CZ-KV,"Kraj Vysocina","Nove Veseli",
CZ,CZ-KV,"Kraj Vysocina","Okres Havlickuv Brod",
CZ,CZ-KV,"Kraj Vysocina","Okres Jihlava",
CZ,CZ-KV,"Kraj Vysocina","Okres Pelhrimov",
CZ,CZ-KV,"Kraj Vysocina","Okres Trebic",
CZ,CZ-KV,"Kraj Vysocina","Okres Zdar nad Sazavou",
CZ,CZ-KV,"Kraj Vysocina",Okrisky,
CZ,CZ-KV,"Kraj Vysocina",Okrouhlice,
CZ,CZ-KV,"Kraj Vysocina",Pacov,
CZ,CZ-KV,"Kraj Vysocina",Pelhrimov,
CZ,CZ-KV,"Kraj Vysocina",Pocatky,
CZ,CZ-KV,"Kraj Vysocina",Polna,
CZ,CZ-KV,"Kraj Vysocina",Pribyslav,
CZ,CZ-KV,"Kraj Vysocina",Rouchovany,
CZ,CZ-KV,"Kraj Vysocina",Starec,
CZ,CZ-KV,"Kraj Vysocina",Stoky,
CZ,CZ-KV,"Kraj Vysocina","Svetla nad Sazavou",
CZ,CZ-KV,"Kraj Vysocina",Svratka,
CZ,CZ-KV,"Kraj Vysocina",Telc,
CZ,CZ-KV,"Kraj Vysocina",Trebic,
CZ,CZ-KV,"Kraj Vysocina",Trest,
CZ,CZ-KV,"Kraj Vysocina","Velka Bites",
CZ,CZ-KV,"Kraj Vysocina","Velke Mezirici",
CZ,CZ-KV,"Kraj Vysocina","Velky Beranov",
CZ,CZ-KV,"Kraj Vysocina",Vilemov,
CZ,CZ-KV,"Kraj Vysocina",Vladislav,
CZ,CZ-KV,"Kraj Vysocina","Zdar nad Sazavou",
CZ,CZ-KV,"Kraj Vysocina","Zdar nad Sazavou Druhy",
CZ,CZ-KV,"Kraj Vysocina",Zeletava,
CZ,CZ-KV,"Kraj Vysocina",Zeliv,
CZ,CZ-KV,"Kraj Vysocina",Zirovnice,
CZ,CZ-KK,"Kralovehradecky kraj","Albrechtice nad Orlici",
CZ,CZ-KK,"Kralovehradecky kraj","Bila Tremesna",
CZ,CZ-KK,"Kralovehradecky kraj",Borohradek,
CZ,CZ-KK,"Kralovehradecky kraj",Broumov,
CZ,CZ-KK,"Kralovehradecky kraj",Castolovice,
CZ,CZ-KK,"Kralovehradecky kraj",Cernilov,
CZ,CZ-KK,"Kralovehradecky kraj",Cernozice,
CZ,CZ-KK,"Kralovehradecky kraj","Cerveny Kostelec",
CZ,CZ-KK,"Kralovehradecky kraj","Ceska Skalice",
CZ,CZ-KK,"Kralovehradecky kraj","Ceske Mezirici",
CZ,CZ-KK,"Kralovehradecky kraj","Chlumec nad Cidlinou",
CZ,CZ-KK,"Kralovehradecky kraj",Dobruska,
CZ,CZ-KK,"Kralovehradecky kraj","Dolni Cernilov",
CZ,CZ-KK,"Kralovehradecky kraj","Doudleby nad Orlici",
CZ,CZ-KK,"Kralovehradecky kraj","Dvur Kralove nad Labem",
CZ,CZ-KK,"Kralovehradecky kraj",Horice,
CZ,CZ-KK,"Kralovehradecky kraj",Hostinne,
CZ,CZ-KK,"Kralovehradecky kraj","Hradec Kralove",
CZ,CZ-KK,"Kralovehradecky kraj",Hronov,
CZ,CZ-KK,"Kralovehradecky kraj",Jaromer,
CZ,CZ-KK,"Kralovehradecky kraj",Jicin,
CZ,CZ-KK,"Kralovehradecky kraj",Kopidlno,
CZ,CZ-KK,"Kralovehradecky kraj","Kostelec nad Orlici",
CZ,CZ-KK,"Kralovehradecky kraj",Kvasiny,
CZ,CZ-KK,"Kralovehradecky kraj","Lazne Belohrad",
CZ,CZ-KK,"Kralovehradecky kraj",Liban,
CZ,CZ-KK,"Kralovehradecky kraj",Machov,
CZ,CZ-KK,"Kralovehradecky kraj","Male Svatonovice",
CZ,CZ-KK,"Kralovehradecky kraj",Mezimesti,
CZ,CZ-KK,"Kralovehradecky kraj","Mlade Buky",
CZ,CZ-KK,"Kralovehradecky kraj",Mostek,
CZ,CZ-KK,"Kralovehradecky kraj",Nachod,
CZ,CZ-KK,"Kralovehradecky kraj",Nechanice,
CZ,CZ-KK,"Kralovehradecky kraj","Nova Paka",
CZ,CZ-KK,"Kralovehradecky kraj","Nove Mesto nad Metuji",
CZ,CZ-KK,"Kralovehradecky kraj","Novy Bydzov",
CZ,CZ-KK,"Kralovehradecky kraj","Okres Hradec Kralove",
CZ,CZ-KK,"Kralovehradecky kraj","Okres Jicin",
CZ,CZ-KK,"Kralovehradecky kraj","Okres Nachod",
CZ,CZ-KK,"Kralovehradecky kraj","Okres Rychnov nad Kneznou",
CZ,CZ-KK,"Kralovehradecky kraj","Okres Trutnov",
CZ,CZ-KK,"Kralovehradecky kraj",Opocno,
CZ,CZ-KK,"Kralovehradecky kraj",Ostromer,
CZ,CZ-KK,"Kralovehradecky kraj",Pecka,
CZ,CZ-KK,"Kralovehradecky kraj",Pilnikov,
CZ,CZ-KK,"Kralovehradecky kraj","Police nad Metuji",
CZ,CZ-KK,"Kralovehradecky kraj","Predmerice nad Labem",
CZ,CZ-KK,"Kralovehradecky kraj",Provodov-Sonov,
CZ,CZ-KK,"Kralovehradecky kraj",Radvanice,
CZ,CZ-KK,"Kralovehradecky kraj","Rokytnice v Orlickych Horach",
CZ,CZ-KK,"Kralovehradecky kraj","Rtyne v Podkrkonosi",
CZ,CZ-KK,"Kralovehradecky kraj",Rudnik,
CZ,CZ-KK,"Kralovehradecky kraj","Rychnov nad Kneznou",
CZ,CZ-KK,"Kralovehradecky kraj","Skuhrov nad Belou",
CZ,CZ-KK,"Kralovehradecky kraj",Smidary,
CZ,CZ-KK,"Kralovehradecky kraj",Smirice,
CZ,CZ-KK,"Kralovehradecky kraj",Sobotka,
CZ,CZ-KK,"Kralovehradecky kraj",Solnice,
